city,ward,issue_type,reported_date,acknowledged_date,action_start_date,resolved_date,status,resolution_time_days
Delhi,Central Delhi,Pothole,2022-09-05,2022-09-05 00:00:00,2022-09-10 00:00:00,,In Progress,
Delhi,West Delhi,Water Supply Issue,2022-09-06,2022-09-07 00:00:00,2022-09-10 00:00:00,2022-09-18 00:00:00,Resolved,12
Delhi,West Delhi,Garbage Overflow,2022-09-06,2022-09-07 00:00:00,2022-09-08 00:00:00,2022-09-17 00:00:00,Resolved,11
Delhi,Central Delhi,Water Supply Issue,2022-09-07,2022-09-09 00:00:00,2022-09-10 00:00:00,2022-09-16 00:00:00,Resolved,9
Delhi,East Delhi,Sewage Issue,2022-09-07,2022-09-08 00:00:00,2022-09-11 00:00:00,2022-09-21 00:00:00,Resolved,14
Delhi,Rohini,Damaged Footpath,2022-09-08,,,,Ignored,
Delhi,East Delhi,Broken Streetlight,2022-09-08,2022-09-09 00:00:00,2022-09-11 00:00:00,2022-09-20 00:00:00,Resolved,12
Delhi,North Delhi,Pothole,2022-09-09,,,,Ignored,
Delhi,West Delhi,Broken Streetlight,2022-09-09,,,,Ignored,
Delhi,North Delhi,Pothole,2022-09-09,,,,Ignored,
Delhi,North Delhi,Sewage Issue,2022-09-10,2022-09-13 00:00:00,2022-09-18 00:00:00,2022-10-10 00:00:00,Resolved,30
Delhi,West Delhi,Water Supply Issue,2022-09-10,2022-09-10 00:00:00,2022-09-13 00:00:00,2022-09-19 00:00:00,Resolved,9
Delhi,West Delhi,Garbage Overflow,2022-09-10,2022-09-13 00:00:00,2022-09-15 00:00:00,2022-10-08 00:00:00,Resolved,28
Delhi,Central Delhi,Damaged Footpath,2022-09-10,2022-09-10 00:00:00,2022-09-11 00:00:00,2022-10-04 00:00:00,Resolved,24
Delhi,East Delhi,Sewage Issue,2022-09-11,2022-09-11 00:00:00,2022-09-12 00:00:00,2022-09-28 00:00:00,Resolved,17
Delhi,South Delhi,Damaged Footpath,2022-09-11,2022-09-14 00:00:00,2022-09-15 00:00:00,2022-10-23 00:00:00,Resolved,42
Delhi,West Delhi,Damaged Footpath,2022-09-11,2022-09-13 00:00:00,2022-09-17 00:00:00,2022-09-29 00:00:00,Resolved,18
Delhi,East Delhi,Broken Streetlight,2022-09-11,2022-09-12 00:00:00,2022-09-17 00:00:00,2022-09-22 00:00:00,Resolved,11
Delhi,Rohini,Garbage Overflow,2022-09-12,,,,Ignored,
Delhi,Dwarka,Sewage Issue,2022-09-12,2022-09-15 00:00:00,2022-09-17 00:00:00,2022-10-10 00:00:00,Resolved,28
Delhi,South Delhi,Water Supply Issue,2022-09-12,2022-09-13 00:00:00,2022-09-14 00:00:00,2022-09-20 00:00:00,Resolved,8
Delhi,Rohini,Damaged Footpath,2022-09-12,2022-09-12 00:00:00,2022-09-15 00:00:00,,In Progress,
Delhi,Rohini,Damaged Footpath,2022-09-12,2022-09-13 00:00:00,2022-09-16 00:00:00,,In Progress,
Delhi,South Delhi,Damaged Footpath,2022-09-13,,,,Ignored,
Delhi,North Delhi,Damaged Footpath,2022-09-13,2022-09-16 00:00:00,2022-09-17 00:00:00,,In Progress,
Delhi,East Delhi,Damaged Footpath,2022-09-13,2022-09-14 00:00:00,2022-09-19 00:00:00,2022-10-16 00:00:00,Resolved,33
Delhi,South Delhi,Damaged Footpath,2022-09-13,2022-09-16 00:00:00,2022-09-17 00:00:00,,In Progress,
Delhi,North Delhi,Garbage Overflow,2022-09-14,2022-09-16 00:00:00,2022-09-18 00:00:00,,In Progress,
Delhi,South Delhi,Water Supply Issue,2022-09-14,,,,Ignored,
Delhi,South Delhi,Garbage Overflow,2022-09-15,2022-09-16 00:00:00,2022-09-21 00:00:00,2022-10-09 00:00:00,Resolved,24
Delhi,North Delhi,Damaged Footpath,2022-09-15,2022-09-17 00:00:00,2022-09-19 00:00:00,2022-10-28 00:00:00,Resolved,43
Delhi,West Delhi,Pothole,2022-09-15,2022-09-15 00:00:00,2022-09-19 00:00:00,2022-09-29 00:00:00,Resolved,14
Delhi,Dwarka,Garbage Overflow,2022-09-15,2022-09-18 00:00:00,,,Acknowledged,
Delhi,Dwarka,Sewage Issue,2022-09-15,2022-09-18 00:00:00,,,Acknowledged,
Delhi,West Delhi,Pothole,2022-09-16,2022-09-19 00:00:00,2022-09-23 00:00:00,2022-10-22 00:00:00,Resolved,36
Delhi,Central Delhi,Garbage Overflow,2022-09-16,2022-09-17 00:00:00,2022-09-21 00:00:00,2022-09-27 00:00:00,Resolved,11
Delhi,East Delhi,Garbage Overflow,2022-09-17,2022-09-17 00:00:00,2022-09-21 00:00:00,2022-09-26 00:00:00,Resolved,9
Delhi,Rohini,Pothole,2022-09-17,2022-09-20 00:00:00,,,Acknowledged,
Delhi,North Delhi,Garbage Overflow,2022-09-17,2022-09-18 00:00:00,2022-09-19 00:00:00,2022-10-03 00:00:00,Resolved,16
Delhi,West Delhi,Damaged Footpath,2022-09-17,2022-09-19 00:00:00,,,Acknowledged,
Delhi,North Delhi,Sewage Issue,2022-09-17,2022-09-20 00:00:00,,,Acknowledged,
Delhi,Dwarka,Broken Streetlight,2022-09-17,2022-09-17 00:00:00,2022-09-18 00:00:00,,In Progress,
Delhi,Dwarka,Garbage Overflow,2022-09-18,,,,Ignored,
Delhi,West Delhi,Broken Streetlight,2022-09-18,2022-09-18 00:00:00,2022-09-23 00:00:00,2022-10-15 00:00:00,Resolved,27
Delhi,East Delhi,Broken Streetlight,2022-09-18,2022-09-19 00:00:00,2022-09-22 00:00:00,2022-10-19 00:00:00,Resolved,31
Delhi,South Delhi,Broken Streetlight,2022-09-18,2022-09-21 00:00:00,,,Acknowledged,
Delhi,East Delhi,Water Supply Issue,2022-09-18,,,,Ignored,
Delhi,East Delhi,Sewage Issue,2022-09-18,2022-09-19 00:00:00,2022-09-22 00:00:00,,In Progress,
Delhi,Rohini,Pothole,2022-09-19,2022-09-21 00:00:00,,,Acknowledged,
Delhi,South Delhi,Broken Streetlight,2022-09-19,2022-09-19 00:00:00,2022-09-20 00:00:00,,In Progress,
Delhi,West Delhi,Garbage Overflow,2022-09-19,2022-09-20 00:00:00,2022-09-22 00:00:00,2022-10-20 00:00:00,Resolved,31
Delhi,North Delhi,Water Supply Issue,2022-09-19,2022-09-21 00:00:00,2022-09-26 00:00:00,2022-09-29 00:00:00,Resolved,10
Delhi,Dwarka,Pothole,2022-09-19,2022-09-21 00:00:00,2022-09-23 00:00:00,2022-10-18 00:00:00,Resolved,29
Delhi,East Delhi,Water Supply Issue,2022-09-20,2022-09-21 00:00:00,2022-09-23 00:00:00,2022-10-02 00:00:00,Resolved,12
Delhi,South Delhi,Sewage Issue,2022-09-21,,,,Ignored,
Delhi,Central Delhi,Pothole,2022-09-21,2022-09-24 00:00:00,2022-09-25 00:00:00,2022-10-05 00:00:00,Resolved,14
Delhi,West Delhi,Pothole,2022-09-21,,,,Ignored,
Delhi,Central Delhi,Sewage Issue,2022-09-21,2022-09-21 00:00:00,2022-09-26 00:00:00,,In Progress,
Delhi,North Delhi,Pothole,2022-09-22,2022-09-24 00:00:00,2022-09-26 00:00:00,2022-10-10 00:00:00,Resolved,18
Delhi,West Delhi,Water Supply Issue,2022-09-22,2022-09-24 00:00:00,2022-09-25 00:00:00,2022-10-01 00:00:00,Resolved,9
Delhi,South Delhi,Pothole,2022-09-22,2022-09-23 00:00:00,2022-09-27 00:00:00,2022-10-19 00:00:00,Resolved,27
Delhi,East Delhi,Water Supply Issue,2022-09-23,2022-09-26 00:00:00,2022-09-28 00:00:00,2022-10-08 00:00:00,Resolved,15
Delhi,North Delhi,Pothole,2022-09-23,,,,Ignored,
Delhi,South Delhi,Damaged Footpath,2022-09-23,2022-09-26 00:00:00,2022-09-29 00:00:00,,In Progress,
Delhi,Rohini,Broken Streetlight,2022-09-24,2022-09-25 00:00:00,2022-09-28 00:00:00,2022-10-26 00:00:00,Resolved,32
Delhi,Dwarka,Pothole,2022-09-24,2022-09-25 00:00:00,2022-09-30 00:00:00,2022-10-20 00:00:00,Resolved,26
Delhi,Rohini,Damaged Footpath,2022-09-25,2022-09-25 00:00:00,2022-09-28 00:00:00,2022-10-26 00:00:00,Resolved,31
Delhi,Dwarka,Garbage Overflow,2022-09-25,2022-09-27 00:00:00,2022-09-29 00:00:00,2022-10-04 00:00:00,Resolved,9
Delhi,Dwarka,Water Supply Issue,2022-09-25,2022-09-25 00:00:00,2022-09-28 00:00:00,2022-10-04 00:00:00,Resolved,9
Delhi,Dwarka,Pothole,2022-09-26,,,,Ignored,
Delhi,Dwarka,Sewage Issue,2022-09-26,2022-09-29 00:00:00,2022-10-04 00:00:00,2022-11-06 00:00:00,Resolved,41
Delhi,Rohini,Garbage Overflow,2022-09-26,2022-09-29 00:00:00,,,Acknowledged,
Delhi,Dwarka,Pothole,2022-09-27,2022-09-28 00:00:00,2022-10-03 00:00:00,2022-10-18 00:00:00,Resolved,21
Delhi,West Delhi,Sewage Issue,2022-09-27,2022-09-29 00:00:00,2022-09-30 00:00:00,2022-10-25 00:00:00,Resolved,28
Delhi,South Delhi,Pothole,2022-09-27,2022-09-29 00:00:00,,,Acknowledged,
Delhi,West Delhi,Sewage Issue,2022-09-27,2022-09-29 00:00:00,2022-10-04 00:00:00,2022-10-30 00:00:00,Resolved,33
Delhi,East Delhi,Garbage Overflow,2022-09-27,2022-09-30 00:00:00,2022-10-04 00:00:00,2022-10-17 00:00:00,Resolved,20
Delhi,North Delhi,Damaged Footpath,2022-09-27,,,,Ignored,
Delhi,North Delhi,Garbage Overflow,2022-09-28,2022-10-01 00:00:00,2022-10-02 00:00:00,2022-10-13 00:00:00,Resolved,15
Delhi,Rohini,Broken Streetlight,2022-09-28,2022-09-29 00:00:00,2022-09-30 00:00:00,2022-10-17 00:00:00,Resolved,19
Delhi,West Delhi,Broken Streetlight,2022-09-29,2022-09-30 00:00:00,2022-10-01 00:00:00,,In Progress,
Delhi,North Delhi,Garbage Overflow,2022-09-29,,,,Ignored,
Delhi,South Delhi,Garbage Overflow,2022-09-30,2022-10-02 00:00:00,2022-10-07 00:00:00,2022-10-24 00:00:00,Resolved,24
Delhi,Dwarka,Sewage Issue,2022-09-30,2022-10-03 00:00:00,,,Acknowledged,
Delhi,Rohini,Garbage Overflow,2022-09-30,2022-09-30 00:00:00,,,Acknowledged,
Delhi,Central Delhi,Water Supply Issue,2022-09-30,2022-10-02 00:00:00,2022-10-04 00:00:00,2022-10-06 00:00:00,Resolved,6
Delhi,West Delhi,Water Supply Issue,2022-09-30,2022-09-30 00:00:00,,,Acknowledged,
Delhi,South Delhi,Damaged Footpath,2022-09-30,,,,Ignored,
Delhi,Rohini,Garbage Overflow,2022-10-01,2022-10-02 00:00:00,2022-10-05 00:00:00,,In Progress,
Delhi,Central Delhi,Garbage Overflow,2022-10-01,2022-10-03 00:00:00,2022-10-04 00:00:00,2022-10-21 00:00:00,Resolved,20
Delhi,Dwarka,Pothole,2022-10-01,2022-10-03 00:00:00,,,Acknowledged,
Delhi,North Delhi,Damaged Footpath,2022-10-02,2022-10-05 00:00:00,2022-10-10 00:00:00,,In Progress,
Delhi,Central Delhi,Broken Streetlight,2022-10-02,2022-10-02 00:00:00,2022-10-06 00:00:00,2022-10-15 00:00:00,Resolved,13
Delhi,Dwarka,Broken Streetlight,2022-10-02,,,,Ignored,
Delhi,Dwarka,Damaged Footpath,2022-10-02,2022-10-05 00:00:00,2022-10-09 00:00:00,2022-11-19 00:00:00,Resolved,48
Delhi,South Delhi,Water Supply Issue,2022-10-02,2022-10-04 00:00:00,2022-10-05 00:00:00,2022-10-07 00:00:00,Resolved,5
Delhi,Central Delhi,Sewage Issue,2022-10-02,,,,Ignored,
Delhi,North Delhi,Sewage Issue,2022-10-03,2022-10-03 00:00:00,2022-10-05 00:00:00,2022-11-06 00:00:00,Resolved,34
Delhi,East Delhi,Water Supply Issue,2022-10-03,2022-10-03 00:00:00,2022-10-07 00:00:00,,In Progress,
Delhi,Central Delhi,Garbage Overflow,2022-10-03,2022-10-04 00:00:00,2022-10-08 00:00:00,2022-11-07 00:00:00,Resolved,35
Delhi,Rohini,Water Supply Issue,2022-10-03,2022-10-06 00:00:00,2022-10-10 00:00:00,2022-10-18 00:00:00,Resolved,15
Delhi,Central Delhi,Garbage Overflow,2022-10-04,,,,Ignored,
Delhi,Rohini,Sewage Issue,2022-10-04,2022-10-07 00:00:00,2022-10-10 00:00:00,,In Progress,
Delhi,Rohini,Sewage Issue,2022-10-04,,,,Ignored,
Delhi,Rohini,Damaged Footpath,2022-10-04,2022-10-07 00:00:00,2022-10-09 00:00:00,,In Progress,
Delhi,Dwarka,Damaged Footpath,2022-10-04,,,,Ignored,
Delhi,Central Delhi,Water Supply Issue,2022-10-04,2022-10-06 00:00:00,2022-10-08 00:00:00,2022-10-11 00:00:00,Resolved,7
Delhi,Rohini,Sewage Issue,2022-10-05,2022-10-08 00:00:00,2022-10-10 00:00:00,,In Progress,
Delhi,Rohini,Sewage Issue,2022-10-05,2022-10-05 00:00:00,,,Acknowledged,
Delhi,Dwarka,Sewage Issue,2022-10-05,2022-10-07 00:00:00,2022-10-08 00:00:00,2022-11-09 00:00:00,Resolved,35
Delhi,South Delhi,Sewage Issue,2022-10-05,2022-10-07 00:00:00,2022-10-10 00:00:00,2022-11-16 00:00:00,Resolved,42
Delhi,West Delhi,Sewage Issue,2022-10-05,2022-10-05 00:00:00,2022-10-09 00:00:00,2022-11-15 00:00:00,Resolved,41
Delhi,Dwarka,Garbage Overflow,2022-10-06,,,,Ignored,
Delhi,East Delhi,Sewage Issue,2022-10-06,2022-10-08 00:00:00,2022-10-10 00:00:00,2022-10-23 00:00:00,Resolved,17
Delhi,West Delhi,Broken Streetlight,2022-10-06,2022-10-07 00:00:00,2022-10-12 00:00:00,2022-10-28 00:00:00,Resolved,22
Delhi,North Delhi,Broken Streetlight,2022-10-06,2022-10-08 00:00:00,2022-10-11 00:00:00,2022-10-28 00:00:00,Resolved,22
Delhi,North Delhi,Broken Streetlight,2022-10-06,2022-10-09 00:00:00,2022-10-12 00:00:00,2022-10-20 00:00:00,Resolved,14
Delhi,West Delhi,Sewage Issue,2022-10-06,2022-10-07 00:00:00,2022-10-08 00:00:00,2022-10-29 00:00:00,Resolved,23
Delhi,Rohini,Sewage Issue,2022-10-06,2022-10-06 00:00:00,,,Acknowledged,
Delhi,West Delhi,Damaged Footpath,2022-10-07,2022-10-07 00:00:00,2022-10-08 00:00:00,2022-10-31 00:00:00,Resolved,24
Delhi,Dwarka,Pothole,2022-10-07,,,,Ignored,
Delhi,Dwarka,Pothole,2022-10-07,,,,Ignored,
Delhi,East Delhi,Broken Streetlight,2022-10-07,2022-10-07 00:00:00,2022-10-09 00:00:00,2022-10-28 00:00:00,Resolved,21
Delhi,Rohini,Water Supply Issue,2022-10-08,,,,Ignored,
Delhi,West Delhi,Broken Streetlight,2022-10-08,2022-10-08 00:00:00,2022-10-10 00:00:00,,In Progress,
Delhi,West Delhi,Pothole,2022-10-08,2022-10-11 00:00:00,2022-10-14 00:00:00,2022-10-23 00:00:00,Resolved,15
Delhi,South Delhi,Damaged Footpath,2022-10-08,,,,Ignored,
Delhi,Central Delhi,Garbage Overflow,2022-10-09,,,,Ignored,
Delhi,Central Delhi,Sewage Issue,2022-10-09,,,,Ignored,
Delhi,North Delhi,Water Supply Issue,2022-10-09,2022-10-12 00:00:00,,,Acknowledged,
Delhi,North Delhi,Broken Streetlight,2022-10-10,2022-10-12 00:00:00,,,Acknowledged,
Delhi,Dwarka,Garbage Overflow,2022-10-10,2022-10-11 00:00:00,2022-10-15 00:00:00,2022-10-21 00:00:00,Resolved,11
Delhi,North Delhi,Damaged Footpath,2022-10-10,2022-10-10 00:00:00,2022-10-14 00:00:00,,In Progress,
Delhi,Central Delhi,Garbage Overflow,2022-10-10,2022-10-11 00:00:00,2022-10-15 00:00:00,2022-11-08 00:00:00,Resolved,29
Delhi,East Delhi,Water Supply Issue,2022-10-10,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-10-18 00:00:00,Resolved,8
Delhi,East Delhi,Garbage Overflow,2022-10-11,2022-10-13 00:00:00,2022-10-16 00:00:00,2022-11-13 00:00:00,Resolved,33
Delhi,East Delhi,Broken Streetlight,2022-10-11,2022-10-11 00:00:00,,,Acknowledged,
Delhi,Rohini,Water Supply Issue,2022-10-11,,,,Ignored,
Delhi,North Delhi,Sewage Issue,2022-10-11,2022-10-12 00:00:00,2022-10-13 00:00:00,2022-11-18 00:00:00,Resolved,38
Delhi,Central Delhi,Sewage Issue,2022-10-12,2022-10-12 00:00:00,2022-10-17 00:00:00,2022-11-29 00:00:00,Resolved,48
Delhi,Rohini,Sewage Issue,2022-10-12,,,,Ignored,
Delhi,Rohini,Garbage Overflow,2022-10-13,2022-10-14 00:00:00,,,Acknowledged,
Delhi,South Delhi,Pothole,2022-10-13,,,,Ignored,
Delhi,East Delhi,Pothole,2022-10-13,2022-10-15 00:00:00,2022-10-17 00:00:00,,In Progress,
Delhi,North Delhi,Water Supply Issue,2022-10-13,,,,Ignored,
Delhi,Rohini,Garbage Overflow,2022-10-14,,,,Ignored,
Delhi,Dwarka,Damaged Footpath,2022-10-14,,,,Ignored,
Delhi,Dwarka,Water Supply Issue,2022-10-14,2022-10-14 00:00:00,,,Acknowledged,
Delhi,South Delhi,Pothole,2022-10-15,,,,Ignored,
Delhi,Rohini,Broken Streetlight,2022-10-15,2022-10-18 00:00:00,2022-10-21 00:00:00,2022-11-01 00:00:00,Resolved,17
Delhi,West Delhi,Garbage Overflow,2022-10-15,2022-10-15 00:00:00,,,Acknowledged,
Delhi,Central Delhi,Water Supply Issue,2022-10-15,2022-10-15 00:00:00,,,Acknowledged,
Delhi,East Delhi,Sewage Issue,2022-10-15,2022-10-18 00:00:00,2022-10-22 00:00:00,,In Progress,
Delhi,West Delhi,Garbage Overflow,2022-10-15,2022-10-17 00:00:00,2022-10-22 00:00:00,2022-11-18 00:00:00,Resolved,34
Delhi,West Delhi,Broken Streetlight,2022-10-15,2022-10-16 00:00:00,2022-10-20 00:00:00,2022-10-27 00:00:00,Resolved,12
Delhi,North Delhi,Broken Streetlight,2022-10-15,2022-10-16 00:00:00,2022-10-21 00:00:00,2022-10-27 00:00:00,Resolved,12
Delhi,Dwarka,Sewage Issue,2022-10-16,2022-10-19 00:00:00,2022-10-21 00:00:00,,In Progress,
Delhi,South Delhi,Pothole,2022-10-16,,,,Ignored,
Delhi,Rohini,Broken Streetlight,2022-10-17,,,,Ignored,
Delhi,East Delhi,Garbage Overflow,2022-10-17,2022-10-18 00:00:00,2022-10-23 00:00:00,2022-11-14 00:00:00,Resolved,28
Delhi,North Delhi,Sewage Issue,2022-10-17,2022-10-20 00:00:00,,,Acknowledged,
Delhi,South Delhi,Damaged Footpath,2022-10-17,2022-10-20 00:00:00,2022-10-21 00:00:00,2022-11-12 00:00:00,Resolved,26
Delhi,North Delhi,Damaged Footpath,2022-10-18,,,,Ignored,
Delhi,North Delhi,Broken Streetlight,2022-10-18,2022-10-19 00:00:00,2022-10-23 00:00:00,,In Progress,
Delhi,Central Delhi,Garbage Overflow,2022-10-18,,,,Ignored,
Delhi,South Delhi,Damaged Footpath,2022-10-19,2022-10-22 00:00:00,,,Acknowledged,
Delhi,Dwarka,Pothole,2022-10-19,2022-10-19 00:00:00,2022-10-24 00:00:00,2022-11-03 00:00:00,Resolved,15
Delhi,North Delhi,Water Supply Issue,2022-10-19,2022-10-22 00:00:00,2022-10-23 00:00:00,2022-10-30 00:00:00,Resolved,11
Delhi,Dwarka,Broken Streetlight,2022-10-19,,,,Ignored,
Delhi,Dwarka,Damaged Footpath,2022-10-19,2022-10-19 00:00:00,2022-10-20 00:00:00,,In Progress,
Delhi,South Delhi,Pothole,2022-10-19,2022-10-22 00:00:00,,,Acknowledged,
Delhi,West Delhi,Water Supply Issue,2022-10-20,2022-10-20 00:00:00,2022-10-21 00:00:00,2022-10-29 00:00:00,Resolved,9
Delhi,West Delhi,Water Supply Issue,2022-10-20,2022-10-23 00:00:00,2022-10-27 00:00:00,,In Progress,
Delhi,West Delhi,Water Supply Issue,2022-10-20,2022-10-20 00:00:00,2022-10-25 00:00:00,2022-11-04 00:00:00,Resolved,15
Delhi,East Delhi,Water Supply Issue,2022-10-20,2022-10-21 00:00:00,2022-10-24 00:00:00,2022-10-27 00:00:00,Resolved,7
Delhi,West Delhi,Sewage Issue,2022-10-22,2022-10-23 00:00:00,2022-10-26 00:00:00,2022-11-06 00:00:00,Resolved,15
Delhi,Dwarka,Pothole,2022-10-22,2022-10-23 00:00:00,2022-10-28 00:00:00,2022-11-04 00:00:00,Resolved,13
Delhi,Dwarka,Pothole,2022-10-22,2022-10-24 00:00:00,2022-10-27 00:00:00,2022-11-26 00:00:00,Resolved,35
Delhi,Central Delhi,Water Supply Issue,2022-10-22,2022-10-23 00:00:00,2022-10-25 00:00:00,2022-10-27 00:00:00,Resolved,5
Delhi,West Delhi,Garbage Overflow,2022-10-22,2022-10-25 00:00:00,2022-10-26 00:00:00,2022-11-17 00:00:00,Resolved,26
Delhi,North Delhi,Sewage Issue,2022-10-23,2022-10-26 00:00:00,2022-10-31 00:00:00,2022-11-10 00:00:00,Resolved,18
Delhi,Rohini,Garbage Overflow,2022-10-24,2022-10-27 00:00:00,2022-10-30 00:00:00,2022-11-17 00:00:00,Resolved,24
Delhi,West Delhi,Broken Streetlight,2022-10-24,,,,Ignored,
Delhi,Dwarka,Garbage Overflow,2022-10-24,2022-10-24 00:00:00,,,Acknowledged,
Delhi,West Delhi,Sewage Issue,2022-10-25,2022-10-26 00:00:00,2022-10-31 00:00:00,2022-11-16 00:00:00,Resolved,22
Delhi,West Delhi,Garbage Overflow,2022-10-25,2022-10-28 00:00:00,2022-10-30 00:00:00,2022-11-26 00:00:00,Resolved,32
Delhi,South Delhi,Damaged Footpath,2022-10-25,2022-10-25 00:00:00,2022-10-26 00:00:00,,In Progress,
Delhi,West Delhi,Pothole,2022-10-25,2022-10-25 00:00:00,2022-10-30 00:00:00,2022-11-08 00:00:00,Resolved,14
Delhi,East Delhi,Broken Streetlight,2022-10-26,2022-10-29 00:00:00,2022-11-02 00:00:00,2022-11-21 00:00:00,Resolved,26
Delhi,South Delhi,Broken Streetlight,2022-10-26,2022-10-28 00:00:00,2022-10-31 00:00:00,2022-11-28 00:00:00,Resolved,33
Delhi,West Delhi,Water Supply Issue,2022-10-26,2022-10-26 00:00:00,2022-10-27 00:00:00,2022-10-30 00:00:00,Resolved,4
Delhi,Central Delhi,Damaged Footpath,2022-10-27,,,,Ignored,
Delhi,Dwarka,Broken Streetlight,2022-10-27,2022-10-29 00:00:00,2022-11-02 00:00:00,,In Progress,
Delhi,Rohini,Sewage Issue,2022-10-27,,,,Ignored,
Delhi,South Delhi,Garbage Overflow,2022-10-28,,,,Ignored,
Delhi,East Delhi,Pothole,2022-10-28,2022-10-29 00:00:00,2022-11-02 00:00:00,2022-12-01 00:00:00,Resolved,34
Delhi,Central Delhi,Pothole,2022-10-28,2022-10-28 00:00:00,2022-10-31 00:00:00,,In Progress,
Delhi,East Delhi,Broken Streetlight,2022-10-29,2022-10-30 00:00:00,2022-11-04 00:00:00,2022-11-20 00:00:00,Resolved,22
Delhi,Dwarka,Garbage Overflow,2022-10-30,,,,Ignored,
Delhi,Central Delhi,Broken Streetlight,2022-10-30,2022-10-31 00:00:00,2022-11-02 00:00:00,2022-11-18 00:00:00,Resolved,19
Delhi,South Delhi,Broken Streetlight,2022-10-30,2022-11-01 00:00:00,2022-11-03 00:00:00,2022-11-14 00:00:00,Resolved,15
Delhi,Central Delhi,Water Supply Issue,2022-10-30,2022-11-01 00:00:00,2022-11-05 00:00:00,2022-11-15 00:00:00,Resolved,16
Delhi,West Delhi,Garbage Overflow,2022-10-30,2022-10-31 00:00:00,2022-11-04 00:00:00,2022-11-27 00:00:00,Resolved,28
Delhi,South Delhi,Pothole,2022-10-31,2022-11-01 00:00:00,2022-11-06 00:00:00,2022-12-01 00:00:00,Resolved,31
Delhi,North Delhi,Pothole,2022-10-31,2022-10-31 00:00:00,2022-11-04 00:00:00,2022-11-28 00:00:00,Resolved,28
Delhi,Rohini,Damaged Footpath,2022-11-01,2022-11-02 00:00:00,2022-11-05 00:00:00,,In Progress,
Delhi,North Delhi,Water Supply Issue,2022-11-02,2022-11-02 00:00:00,2022-11-04 00:00:00,2022-11-08 00:00:00,Resolved,6
Delhi,East Delhi,Water Supply Issue,2022-11-02,2022-11-04 00:00:00,2022-11-06 00:00:00,2022-11-13 00:00:00,Resolved,11
Delhi,West Delhi,Damaged Footpath,2022-11-02,2022-11-05 00:00:00,2022-11-07 00:00:00,2022-11-28 00:00:00,Resolved,26
Delhi,North Delhi,Garbage Overflow,2022-11-02,2022-11-02 00:00:00,2022-11-07 00:00:00,,In Progress,
Delhi,North Delhi,Pothole,2022-11-02,2022-11-02 00:00:00,,,Acknowledged,
Delhi,Rohini,Damaged Footpath,2022-11-02,2022-11-05 00:00:00,,,Acknowledged,
Delhi,Dwarka,Garbage Overflow,2022-11-02,2022-11-05 00:00:00,2022-11-06 00:00:00,2022-12-02 00:00:00,Resolved,30
Delhi,Dwarka,Pothole,2022-11-03,2022-11-05 00:00:00,2022-11-10 00:00:00,,In Progress,
Delhi,Dwarka,Garbage Overflow,2022-11-03,,,,Ignored,
Delhi,West Delhi,Sewage Issue,2022-11-04,2022-11-05 00:00:00,2022-11-10 00:00:00,,In Progress,
Delhi,East Delhi,Damaged Footpath,2022-11-04,2022-11-05 00:00:00,2022-11-10 00:00:00,,In Progress,
Delhi,North Delhi,Water Supply Issue,2022-11-04,,,,Ignored,
Delhi,Dwarka,Broken Streetlight,2022-11-04,,,,Ignored,
Delhi,North Delhi,Sewage Issue,2022-11-04,2022-11-04 00:00:00,2022-11-05 00:00:00,,In Progress,
Delhi,Rohini,Pothole,2022-11-05,2022-11-08 00:00:00,2022-11-09 00:00:00,2022-12-09 00:00:00,Resolved,34
Delhi,South Delhi,Garbage Overflow,2022-11-05,2022-11-06 00:00:00,2022-11-09 00:00:00,2022-11-17 00:00:00,Resolved,12
Delhi,Central Delhi,Garbage Overflow,2022-11-06,2022-11-06 00:00:00,,,Acknowledged,
Delhi,Central Delhi,Garbage Overflow,2022-11-06,2022-11-06 00:00:00,2022-11-08 00:00:00,2022-11-26 00:00:00,Resolved,20
Delhi,Central Delhi,Broken Streetlight,2022-11-07,2022-11-09 00:00:00,2022-11-12 00:00:00,,In Progress,
Delhi,East Delhi,Garbage Overflow,2022-11-07,2022-11-09 00:00:00,2022-11-14 00:00:00,2022-12-08 00:00:00,Resolved,31
Delhi,East Delhi,Broken Streetlight,2022-11-07,2022-11-10 00:00:00,2022-11-11 00:00:00,2022-11-18 00:00:00,Resolved,11
Delhi,South Delhi,Garbage Overflow,2022-11-07,2022-11-10 00:00:00,2022-11-11 00:00:00,,In Progress,
Delhi,West Delhi,Broken Streetlight,2022-11-07,2022-11-10 00:00:00,2022-11-12 00:00:00,2022-12-01 00:00:00,Resolved,24
Delhi,Rohini,Pothole,2022-11-08,,,,Ignored,
Delhi,Central Delhi,Water Supply Issue,2022-11-09,2022-11-12 00:00:00,2022-11-14 00:00:00,2022-11-18 00:00:00,Resolved,9
Delhi,West Delhi,Pothole,2022-11-09,2022-11-11 00:00:00,2022-11-12 00:00:00,,In Progress,
Delhi,Central Delhi,Damaged Footpath,2022-11-10,2022-11-12 00:00:00,2022-11-13 00:00:00,2022-12-06 00:00:00,Resolved,26
Delhi,East Delhi,Damaged Footpath,2022-11-10,2022-11-13 00:00:00,2022-11-16 00:00:00,2022-12-03 00:00:00,Resolved,23
