city,ward,issue_type,reported_date,acknowledged_date,action_start_date,resolved_date,status,resolution_time_days
Mumbai,Andheri East,Broken Streetlight,2022-09-05,2022-09-08 00:00:00,2022-09-13 00:00:00,2022-09-29 00:00:00,Resolved,24
Mumbai,Kurla,Water Supply Issue,2022-09-06,2022-09-08 00:00:00,2022-09-12 00:00:00,2022-09-21 00:00:00,Resolved,15
Mumbai,Kurla,Garbage Overflow,2022-09-07,2022-09-07 00:00:00,,,Acknowledged,
Mumbai,Andheri East,Damaged Footpath,2022-09-07,2022-09-07 00:00:00,2022-09-09 00:00:00,,In Progress,
Mumbai,Bandra West,Pothole,2022-09-07,2022-09-08 00:00:00,,,Acknowledged,
Mumbai,Bandra West,Broken Streetlight,2022-09-08,,,,Ignored,
Mumbai,Bandra West,Sewage Issue,2022-09-08,2022-09-10 00:00:00,2022-09-14 00:00:00,,In Progress,
Mumbai,Kurla,Sewage Issue,2022-09-08,2022-09-08 00:00:00,2022-09-12 00:00:00,2022-10-09 00:00:00,Resolved,31
Mumbai,Andheri West,Damaged Footpath,2022-09-09,2022-09-09 00:00:00,2022-09-13 00:00:00,2022-10-16 00:00:00,Resolved,37
Mumbai,Andheri East,Sewage Issue,2022-09-09,2022-09-11 00:00:00,,,Acknowledged,
Mumbai,Bandra East,Sewage Issue,2022-09-09,2022-09-12 00:00:00,,,Acknowledged,
Mumbai,Bandra West,Sewage Issue,2022-09-10,2022-09-10 00:00:00,2022-09-14 00:00:00,,In Progress,
Mumbai,Andheri East,Garbage Overflow,2022-09-10,2022-09-10 00:00:00,2022-09-11 00:00:00,2022-09-24 00:00:00,Resolved,14
Mumbai,Ghatkopar,Broken Streetlight,2022-09-10,2022-09-11 00:00:00,2022-09-14 00:00:00,2022-10-09 00:00:00,Resolved,29
Mumbai,Ghatkopar,Damaged Footpath,2022-09-10,2022-09-11 00:00:00,2022-09-13 00:00:00,2022-10-25 00:00:00,Resolved,45
Mumbai,Kurla,Broken Streetlight,2022-09-10,2022-09-12 00:00:00,2022-09-17 00:00:00,2022-10-11 00:00:00,Resolved,31
Mumbai,Andheri West,Sewage Issue,2022-09-11,2022-09-14 00:00:00,2022-09-19 00:00:00,2022-10-09 00:00:00,Resolved,28
Mumbai,Bandra East,Garbage Overflow,2022-09-11,2022-09-11 00:00:00,2022-09-14 00:00:00,2022-09-28 00:00:00,Resolved,17
Mumbai,Ghatkopar,Sewage Issue,2022-09-11,2022-09-13 00:00:00,2022-09-14 00:00:00,,In Progress,
Mumbai,Bandra East,Damaged Footpath,2022-09-11,2022-09-12 00:00:00,2022-09-14 00:00:00,,In Progress,
Mumbai,Andheri East,Water Supply Issue,2022-09-11,2022-09-14 00:00:00,2022-09-19 00:00:00,2022-09-29 00:00:00,Resolved,18
Mumbai,Andheri West,Sewage Issue,2022-09-11,2022-09-11 00:00:00,2022-09-16 00:00:00,,In Progress,
Mumbai,Borivali,Broken Streetlight,2022-09-12,2022-09-15 00:00:00,,,Acknowledged,
Mumbai,Ghatkopar,Pothole,2022-09-12,2022-09-14 00:00:00,2022-09-17 00:00:00,2022-10-08 00:00:00,Resolved,26
Mumbai,Bandra West,Damaged Footpath,2022-09-12,,,,Ignored,
Mumbai,Andheri East,Damaged Footpath,2022-09-12,2022-09-13 00:00:00,2022-09-18 00:00:00,,In Progress,
Mumbai,Dadar,Pothole,2022-09-13,2022-09-16 00:00:00,2022-09-19 00:00:00,2022-10-14 00:00:00,Resolved,31
Mumbai,Dadar,Pothole,2022-09-13,2022-09-13 00:00:00,2022-09-15 00:00:00,2022-09-29 00:00:00,Resolved,16
Mumbai,Kurla,Water Supply Issue,2022-09-14,2022-09-17 00:00:00,2022-09-21 00:00:00,2022-09-30 00:00:00,Resolved,16
Mumbai,Andheri East,Water Supply Issue,2022-09-14,2022-09-15 00:00:00,2022-09-19 00:00:00,2022-09-28 00:00:00,Resolved,14
Mumbai,Ghatkopar,Damaged Footpath,2022-09-14,2022-09-15 00:00:00,2022-09-16 00:00:00,2022-10-05 00:00:00,Resolved,21
Mumbai,Bandra West,Pothole,2022-09-14,2022-09-14 00:00:00,,,Acknowledged,
Mumbai,Ghatkopar,Water Supply Issue,2022-09-15,2022-09-18 00:00:00,2022-09-19 00:00:00,2022-09-22 00:00:00,Resolved,7
Mumbai,Borivali,Water Supply Issue,2022-09-16,,,,Ignored,
Mumbai,Bandra West,Pothole,2022-09-16,2022-09-16 00:00:00,,,Acknowledged,
Mumbai,Kurla,Pothole,2022-09-16,2022-09-19 00:00:00,,,Acknowledged,
Mumbai,Bandra East,Water Supply Issue,2022-09-16,2022-09-18 00:00:00,2022-09-23 00:00:00,2022-09-28 00:00:00,Resolved,12
Mumbai,Kurla,Pothole,2022-09-16,2022-09-19 00:00:00,2022-09-23 00:00:00,,In Progress,
Mumbai,Bandra West,Garbage Overflow,2022-09-16,2022-09-18 00:00:00,2022-09-23 00:00:00,2022-10-12 00:00:00,Resolved,26
Mumbai,Ghatkopar,Water Supply Issue,2022-09-17,2022-09-17 00:00:00,,,Acknowledged,
Mumbai,Andheri West,Damaged Footpath,2022-09-18,2022-09-18 00:00:00,,,Acknowledged,
Mumbai,Bandra East,Pothole,2022-09-19,2022-09-20 00:00:00,2022-09-21 00:00:00,,In Progress,
Mumbai,Ghatkopar,Garbage Overflow,2022-09-19,2022-09-21 00:00:00,2022-09-24 00:00:00,2022-10-17 00:00:00,Resolved,28
Mumbai,Dadar,Water Supply Issue,2022-09-19,2022-09-20 00:00:00,2022-09-22 00:00:00,2022-09-29 00:00:00,Resolved,10
Mumbai,Bandra West,Pothole,2022-09-19,2022-09-20 00:00:00,2022-09-22 00:00:00,2022-10-01 00:00:00,Resolved,12
Mumbai,Andheri West,Broken Streetlight,2022-09-20,2022-09-23 00:00:00,2022-09-27 00:00:00,,In Progress,
Mumbai,Andheri East,Garbage Overflow,2022-09-20,2022-09-20 00:00:00,2022-09-22 00:00:00,2022-10-20 00:00:00,Resolved,30
Mumbai,Bandra West,Sewage Issue,2022-09-21,2022-09-22 00:00:00,2022-09-25 00:00:00,2022-10-15 00:00:00,Resolved,24
Mumbai,Andheri West,Damaged Footpath,2022-09-21,,,,Ignored,
Mumbai,Dadar,Water Supply Issue,2022-09-21,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-10-03 00:00:00,Resolved,12
Mumbai,Dadar,Sewage Issue,2022-09-22,2022-09-23 00:00:00,2022-09-27 00:00:00,,In Progress,
Mumbai,Andheri West,Garbage Overflow,2022-09-22,2022-09-22 00:00:00,2022-09-25 00:00:00,2022-10-09 00:00:00,Resolved,17
Mumbai,Ghatkopar,Water Supply Issue,2022-09-23,2022-09-23 00:00:00,2022-09-25 00:00:00,2022-09-27 00:00:00,Resolved,4
Mumbai,Dadar,Damaged Footpath,2022-09-23,2022-09-24 00:00:00,2022-09-27 00:00:00,,In Progress,
Mumbai,Bandra East,Water Supply Issue,2022-09-23,2022-09-24 00:00:00,2022-09-26 00:00:00,2022-09-28 00:00:00,Resolved,5
Mumbai,Dadar,Pothole,2022-09-23,2022-09-23 00:00:00,2022-09-27 00:00:00,2022-10-10 00:00:00,Resolved,17
Mumbai,Dadar,Water Supply Issue,2022-09-23,2022-09-24 00:00:00,2022-09-27 00:00:00,2022-10-05 00:00:00,Resolved,12
Mumbai,Ghatkopar,Water Supply Issue,2022-09-23,2022-09-25 00:00:00,2022-09-26 00:00:00,2022-09-28 00:00:00,Resolved,5
Mumbai,Ghatkopar,Pothole,2022-09-23,2022-09-26 00:00:00,2022-09-27 00:00:00,,In Progress,
Mumbai,Ghatkopar,Water Supply Issue,2022-09-24,2022-09-26 00:00:00,2022-09-28 00:00:00,,In Progress,
Mumbai,Bandra East,Water Supply Issue,2022-09-24,2022-09-27 00:00:00,2022-10-01 00:00:00,2022-10-09 00:00:00,Resolved,15
Mumbai,Andheri East,Sewage Issue,2022-09-24,2022-09-27 00:00:00,2022-09-30 00:00:00,2022-10-12 00:00:00,Resolved,18
Mumbai,Bandra West,Pothole,2022-09-24,,,,Ignored,
Mumbai,Borivali,Damaged Footpath,2022-09-25,,,,Ignored,
Mumbai,Andheri East,Sewage Issue,2022-09-25,2022-09-25 00:00:00,2022-09-29 00:00:00,2022-10-19 00:00:00,Resolved,24
Mumbai,Ghatkopar,Damaged Footpath,2022-09-26,2022-09-27 00:00:00,2022-10-01 00:00:00,2022-10-13 00:00:00,Resolved,17
Mumbai,Kurla,Pothole,2022-09-26,2022-09-28 00:00:00,2022-10-02 00:00:00,,In Progress,
Mumbai,Borivali,Damaged Footpath,2022-09-27,2022-09-28 00:00:00,,,Acknowledged,
Mumbai,Andheri East,Garbage Overflow,2022-09-27,2022-09-30 00:00:00,2022-10-05 00:00:00,2022-10-22 00:00:00,Resolved,25
Mumbai,Ghatkopar,Water Supply Issue,2022-09-27,2022-09-28 00:00:00,2022-09-30 00:00:00,2022-10-03 00:00:00,Resolved,6
Mumbai,Andheri East,Damaged Footpath,2022-09-27,2022-09-27 00:00:00,2022-10-01 00:00:00,2022-11-06 00:00:00,Resolved,40
Mumbai,Andheri West,Damaged Footpath,2022-09-27,,,,Ignored,
Mumbai,Bandra West,Water Supply Issue,2022-09-27,2022-09-28 00:00:00,2022-09-30 00:00:00,2022-10-06 00:00:00,Resolved,9
Mumbai,Andheri East,Water Supply Issue,2022-09-28,2022-09-28 00:00:00,2022-09-29 00:00:00,2022-10-09 00:00:00,Resolved,11
Mumbai,Borivali,Water Supply Issue,2022-09-28,2022-09-30 00:00:00,2022-10-02 00:00:00,2022-10-05 00:00:00,Resolved,7
Mumbai,Borivali,Sewage Issue,2022-09-28,2022-09-28 00:00:00,2022-09-30 00:00:00,,In Progress,
Mumbai,Bandra West,Garbage Overflow,2022-09-28,,,,Ignored,
Mumbai,Andheri East,Pothole,2022-09-29,2022-09-29 00:00:00,2022-10-02 00:00:00,2022-10-13 00:00:00,Resolved,14
Mumbai,Bandra East,Damaged Footpath,2022-09-29,2022-10-02 00:00:00,2022-10-05 00:00:00,2022-10-29 00:00:00,Resolved,30
Mumbai,Dadar,Sewage Issue,2022-09-29,2022-10-02 00:00:00,2022-10-05 00:00:00,2022-11-18 00:00:00,Resolved,50
Mumbai,Bandra East,Water Supply Issue,2022-09-29,2022-10-02 00:00:00,2022-10-04 00:00:00,2022-10-11 00:00:00,Resolved,12
Mumbai,Ghatkopar,Water Supply Issue,2022-10-01,2022-10-03 00:00:00,2022-10-06 00:00:00,2022-10-11 00:00:00,Resolved,10
Mumbai,Bandra East,Broken Streetlight,2022-10-01,2022-10-02 00:00:00,2022-10-05 00:00:00,2022-10-22 00:00:00,Resolved,21
Mumbai,Borivali,Broken Streetlight,2022-10-01,2022-10-04 00:00:00,2022-10-09 00:00:00,2022-10-30 00:00:00,Resolved,29
Mumbai,Andheri West,Garbage Overflow,2022-10-02,2022-10-03 00:00:00,2022-10-05 00:00:00,,In Progress,
Mumbai,Ghatkopar,Broken Streetlight,2022-10-03,2022-10-03 00:00:00,,,Acknowledged,
Mumbai,Andheri West,Pothole,2022-10-03,2022-10-03 00:00:00,2022-10-07 00:00:00,2022-10-28 00:00:00,Resolved,25
Mumbai,Bandra East,Pothole,2022-10-03,2022-10-03 00:00:00,2022-10-04 00:00:00,2022-10-15 00:00:00,Resolved,12
Mumbai,Bandra East,Damaged Footpath,2022-10-04,2022-10-06 00:00:00,2022-10-08 00:00:00,2022-11-11 00:00:00,Resolved,38
Mumbai,Andheri West,Broken Streetlight,2022-10-04,2022-10-04 00:00:00,2022-10-06 00:00:00,,In Progress,
Mumbai,Andheri West,Broken Streetlight,2022-10-04,2022-10-04 00:00:00,,,Acknowledged,
Mumbai,Bandra East,Pothole,2022-10-04,2022-10-06 00:00:00,2022-10-07 00:00:00,,In Progress,
Mumbai,Bandra East,Sewage Issue,2022-10-05,2022-10-05 00:00:00,,,Acknowledged,
Mumbai,Bandra East,Broken Streetlight,2022-10-05,2022-10-06 00:00:00,2022-10-08 00:00:00,2022-11-03 00:00:00,Resolved,29
Mumbai,Andheri West,Pothole,2022-10-05,2022-10-08 00:00:00,,,Acknowledged,
Mumbai,Bandra West,Sewage Issue,2022-10-05,2022-10-07 00:00:00,2022-10-08 00:00:00,2022-11-13 00:00:00,Resolved,39
Mumbai,Bandra East,Garbage Overflow,2022-10-06,2022-10-07 00:00:00,2022-10-09 00:00:00,,In Progress,
Mumbai,Borivali,Damaged Footpath,2022-10-06,2022-10-08 00:00:00,,,Acknowledged,
Mumbai,Andheri East,Garbage Overflow,2022-10-07,2022-10-08 00:00:00,2022-10-09 00:00:00,2022-11-06 00:00:00,Resolved,30
Mumbai,Kurla,Water Supply Issue,2022-10-08,2022-10-09 00:00:00,2022-10-10 00:00:00,2022-10-12 00:00:00,Resolved,4
Mumbai,Bandra West,Sewage Issue,2022-10-08,2022-10-08 00:00:00,2022-10-11 00:00:00,2022-11-09 00:00:00,Resolved,32
Mumbai,Dadar,Garbage Overflow,2022-10-08,2022-10-10 00:00:00,,,Acknowledged,
Mumbai,Kurla,Broken Streetlight,2022-10-08,2022-10-11 00:00:00,,,Acknowledged,
Mumbai,Dadar,Sewage Issue,2022-10-09,2022-10-12 00:00:00,2022-10-15 00:00:00,2022-11-05 00:00:00,Resolved,27
Mumbai,Dadar,Water Supply Issue,2022-10-09,2022-10-12 00:00:00,2022-10-17 00:00:00,,In Progress,
Mumbai,Kurla,Sewage Issue,2022-10-09,,,,Ignored,
Mumbai,Andheri East,Sewage Issue,2022-10-09,2022-10-11 00:00:00,,,Acknowledged,
Mumbai,Borivali,Pothole,2022-10-09,2022-10-09 00:00:00,,,Acknowledged,
Mumbai,Dadar,Sewage Issue,2022-10-10,2022-10-13 00:00:00,2022-10-17 00:00:00,,In Progress,
Mumbai,Borivali,Water Supply Issue,2022-10-10,2022-10-13 00:00:00,2022-10-16 00:00:00,2022-10-19 00:00:00,Resolved,9
Mumbai,Dadar,Broken Streetlight,2022-10-11,2022-10-11 00:00:00,2022-10-16 00:00:00,2022-10-24 00:00:00,Resolved,13
Mumbai,Kurla,Sewage Issue,2022-10-11,2022-10-14 00:00:00,2022-10-19 00:00:00,2022-11-01 00:00:00,Resolved,21
Mumbai,Ghatkopar,Water Supply Issue,2022-10-12,2022-10-14 00:00:00,2022-10-18 00:00:00,2022-10-28 00:00:00,Resolved,16
Mumbai,Kurla,Pothole,2022-10-12,2022-10-12 00:00:00,,,Acknowledged,
Mumbai,Andheri East,Water Supply Issue,2022-10-13,2022-10-13 00:00:00,2022-10-14 00:00:00,2022-10-22 00:00:00,Resolved,9
Mumbai,Ghatkopar,Damaged Footpath,2022-10-13,2022-10-14 00:00:00,2022-10-19 00:00:00,2022-11-30 00:00:00,Resolved,48
Mumbai,Bandra East,Damaged Footpath,2022-10-13,2022-10-13 00:00:00,,,Acknowledged,
Mumbai,Andheri West,Water Supply Issue,2022-10-13,2022-10-15 00:00:00,2022-10-16 00:00:00,,In Progress,
Mumbai,Andheri West,Pothole,2022-10-13,2022-10-16 00:00:00,2022-10-19 00:00:00,,In Progress,
Mumbai,Kurla,Pothole,2022-10-13,2022-10-14 00:00:00,,,Acknowledged,
Mumbai,Bandra West,Garbage Overflow,2022-10-14,2022-10-14 00:00:00,,,Acknowledged,
Mumbai,Dadar,Damaged Footpath,2022-10-14,2022-10-17 00:00:00,2022-10-20 00:00:00,,In Progress,
Mumbai,Dadar,Sewage Issue,2022-10-14,2022-10-16 00:00:00,,,Acknowledged,
Mumbai,Bandra East,Pothole,2022-10-15,2022-10-15 00:00:00,2022-10-20 00:00:00,,In Progress,
Mumbai,Ghatkopar,Garbage Overflow,2022-10-16,2022-10-17 00:00:00,2022-10-21 00:00:00,2022-11-14 00:00:00,Resolved,29
Mumbai,Bandra East,Sewage Issue,2022-10-16,,,,Ignored,
Mumbai,Bandra West,Pothole,2022-10-16,2022-10-17 00:00:00,2022-10-21 00:00:00,2022-11-19 00:00:00,Resolved,34
Mumbai,Andheri East,Garbage Overflow,2022-10-16,2022-10-16 00:00:00,2022-10-19 00:00:00,2022-11-15 00:00:00,Resolved,30
Mumbai,Andheri East,Damaged Footpath,2022-10-16,2022-10-16 00:00:00,2022-10-17 00:00:00,2022-11-18 00:00:00,Resolved,33
Mumbai,Andheri West,Broken Streetlight,2022-10-17,2022-10-20 00:00:00,,,Acknowledged,
Mumbai,Borivali,Pothole,2022-10-17,2022-10-17 00:00:00,2022-10-19 00:00:00,,In Progress,
Mumbai,Kurla,Pothole,2022-10-17,2022-10-18 00:00:00,2022-10-23 00:00:00,2022-11-19 00:00:00,Resolved,33
Mumbai,Ghatkopar,Garbage Overflow,2022-10-17,2022-10-20 00:00:00,2022-10-25 00:00:00,,In Progress,
Mumbai,Andheri West,Pothole,2022-10-17,2022-10-17 00:00:00,2022-10-20 00:00:00,2022-10-31 00:00:00,Resolved,14
Mumbai,Bandra West,Pothole,2022-10-17,2022-10-18 00:00:00,2022-10-20 00:00:00,2022-11-10 00:00:00,Resolved,24
Mumbai,Bandra East,Pothole,2022-10-17,,,,Ignored,
Mumbai,Andheri West,Sewage Issue,2022-10-18,2022-10-21 00:00:00,,,Acknowledged,
Mumbai,Kurla,Sewage Issue,2022-10-18,2022-10-21 00:00:00,2022-10-24 00:00:00,2022-12-03 00:00:00,Resolved,46
Mumbai,Bandra East,Pothole,2022-10-18,2022-10-19 00:00:00,2022-10-21 00:00:00,,In Progress,
Mumbai,Bandra East,Water Supply Issue,2022-10-18,2022-10-21 00:00:00,,,Acknowledged,
Mumbai,Borivali,Water Supply Issue,2022-10-18,2022-10-19 00:00:00,2022-10-20 00:00:00,,In Progress,
Mumbai,Andheri West,Water Supply Issue,2022-10-19,2022-10-19 00:00:00,2022-10-20 00:00:00,2022-10-25 00:00:00,Resolved,6
Mumbai,Bandra West,Pothole,2022-10-20,,,,Ignored,
Mumbai,Kurla,Water Supply Issue,2022-10-21,2022-10-23 00:00:00,2022-10-25 00:00:00,2022-11-01 00:00:00,Resolved,11
Mumbai,Kurla,Sewage Issue,2022-10-21,2022-10-21 00:00:00,2022-10-24 00:00:00,2022-11-25 00:00:00,Resolved,35
Mumbai,Borivali,Sewage Issue,2022-10-21,2022-10-22 00:00:00,2022-10-27 00:00:00,2022-11-28 00:00:00,Resolved,38
Mumbai,Bandra West,Sewage Issue,2022-10-21,2022-10-22 00:00:00,2022-10-25 00:00:00,,In Progress,
Mumbai,Andheri West,Pothole,2022-10-21,2022-10-24 00:00:00,2022-10-25 00:00:00,,In Progress,
Mumbai,Ghatkopar,Broken Streetlight,2022-10-21,2022-10-21 00:00:00,2022-10-26 00:00:00,,In Progress,
Mumbai,Bandra West,Damaged Footpath,2022-10-22,,,,Ignored,
Mumbai,Bandra East,Garbage Overflow,2022-10-22,2022-10-25 00:00:00,2022-10-27 00:00:00,2022-11-02 00:00:00,Resolved,11
Mumbai,Bandra West,Pothole,2022-10-22,2022-10-25 00:00:00,2022-10-26 00:00:00,2022-11-16 00:00:00,Resolved,25
Mumbai,Bandra West,Water Supply Issue,2022-10-22,2022-10-22 00:00:00,2022-10-27 00:00:00,,In Progress,
Mumbai,Andheri West,Broken Streetlight,2022-10-23,2022-10-26 00:00:00,,,Acknowledged,
Mumbai,Dadar,Sewage Issue,2022-10-23,2022-10-25 00:00:00,,,Acknowledged,
Mumbai,Ghatkopar,Sewage Issue,2022-10-23,2022-10-24 00:00:00,2022-10-26 00:00:00,2022-11-11 00:00:00,Resolved,19
Mumbai,Bandra East,Broken Streetlight,2022-10-24,2022-10-27 00:00:00,2022-10-30 00:00:00,2022-11-24 00:00:00,Resolved,31
Mumbai,Kurla,Pothole,2022-10-24,2022-10-26 00:00:00,2022-10-27 00:00:00,2022-11-05 00:00:00,Resolved,12
Mumbai,Kurla,Damaged Footpath,2022-10-25,2022-10-26 00:00:00,2022-10-28 00:00:00,2022-12-02 00:00:00,Resolved,38
Mumbai,Kurla,Garbage Overflow,2022-10-25,2022-10-26 00:00:00,2022-10-29 00:00:00,2022-11-21 00:00:00,Resolved,27
Mumbai,Ghatkopar,Garbage Overflow,2022-10-25,2022-10-26 00:00:00,2022-10-29 00:00:00,2022-11-04 00:00:00,Resolved,10
Mumbai,Andheri West,Sewage Issue,2022-10-25,2022-10-26 00:00:00,2022-10-29 00:00:00,2022-12-08 00:00:00,Resolved,44
Mumbai,Kurla,Pothole,2022-10-25,2022-10-25 00:00:00,2022-10-27 00:00:00,2022-11-18 00:00:00,Resolved,24
Mumbai,Bandra East,Damaged Footpath,2022-10-26,2022-10-26 00:00:00,2022-10-31 00:00:00,2022-11-19 00:00:00,Resolved,24
Mumbai,Bandra West,Sewage Issue,2022-10-27,2022-10-27 00:00:00,2022-10-29 00:00:00,2022-12-13 00:00:00,Resolved,47
Mumbai,Bandra East,Water Supply Issue,2022-10-27,,,,Ignored,
Mumbai,Kurla,Pothole,2022-10-27,2022-10-27 00:00:00,2022-10-30 00:00:00,2022-11-15 00:00:00,Resolved,19
Mumbai,Borivali,Sewage Issue,2022-10-28,2022-10-31 00:00:00,2022-11-04 00:00:00,,In Progress,
Mumbai,Kurla,Pothole,2022-10-28,2022-10-31 00:00:00,2022-11-02 00:00:00,2022-12-01 00:00:00,Resolved,34
Mumbai,Bandra East,Pothole,2022-10-28,2022-10-30 00:00:00,,,Acknowledged,
Mumbai,Bandra West,Sewage Issue,2022-10-28,2022-10-29 00:00:00,2022-11-02 00:00:00,,In Progress,
Mumbai,Andheri West,Sewage Issue,2022-10-28,2022-10-28 00:00:00,2022-11-01 00:00:00,2022-12-05 00:00:00,Resolved,38
Mumbai,Ghatkopar,Garbage Overflow,2022-10-28,2022-10-31 00:00:00,2022-11-03 00:00:00,2022-11-21 00:00:00,Resolved,24
Mumbai,Andheri East,Damaged Footpath,2022-10-29,2022-10-31 00:00:00,2022-11-05 00:00:00,2022-12-08 00:00:00,Resolved,40
Mumbai,Bandra West,Sewage Issue,2022-10-29,2022-10-29 00:00:00,2022-10-31 00:00:00,2022-11-16 00:00:00,Resolved,18
Mumbai,Dadar,Sewage Issue,2022-10-29,2022-10-30 00:00:00,2022-10-31 00:00:00,2022-11-17 00:00:00,Resolved,19
Mumbai,Andheri West,Water Supply Issue,2022-10-29,,,,Ignored,
Mumbai,Bandra West,Broken Streetlight,2022-10-29,2022-10-29 00:00:00,2022-11-01 00:00:00,2022-11-17 00:00:00,Resolved,19
Mumbai,Ghatkopar,Garbage Overflow,2022-10-30,2022-10-30 00:00:00,2022-10-31 00:00:00,,In Progress,
Mumbai,Ghatkopar,Sewage Issue,2022-10-30,2022-10-30 00:00:00,2022-10-31 00:00:00,,In Progress,
Mumbai,Dadar,Sewage Issue,2022-10-30,2022-10-30 00:00:00,2022-11-03 00:00:00,,In Progress,
Mumbai,Borivali,Water Supply Issue,2022-10-30,2022-11-01 00:00:00,2022-11-02 00:00:00,2022-11-08 00:00:00,Resolved,9
Mumbai,Bandra West,Water Supply Issue,2022-10-30,2022-10-30 00:00:00,,,Acknowledged,
Mumbai,Kurla,Broken Streetlight,2022-10-30,2022-11-01 00:00:00,,,Acknowledged,
Mumbai,Andheri West,Water Supply Issue,2022-10-30,2022-11-01 00:00:00,2022-11-02 00:00:00,2022-11-11 00:00:00,Resolved,12
Mumbai,Borivali,Water Supply Issue,2022-10-30,,,,Ignored,
Mumbai,Kurla,Sewage Issue,2022-10-31,2022-11-01 00:00:00,,,Acknowledged,
Mumbai,Andheri East,Pothole,2022-10-31,2022-10-31 00:00:00,2022-11-04 00:00:00,2022-11-11 00:00:00,Resolved,11
Mumbai,Bandra West,Broken Streetlight,2022-10-31,2022-10-31 00:00:00,2022-11-02 00:00:00,2022-11-24 00:00:00,Resolved,24
Mumbai,Dadar,Water Supply Issue,2022-11-01,2022-11-04 00:00:00,2022-11-08 00:00:00,2022-11-18 00:00:00,Resolved,17
Mumbai,Bandra West,Damaged Footpath,2022-11-01,2022-11-02 00:00:00,2022-11-04 00:00:00,2022-12-11 00:00:00,Resolved,40
Mumbai,Dadar,Garbage Overflow,2022-11-01,2022-11-02 00:00:00,2022-11-05 00:00:00,2022-11-23 00:00:00,Resolved,22
Mumbai,Kurla,Sewage Issue,2022-11-01,2022-11-03 00:00:00,,,Acknowledged,
Mumbai,Borivali,Damaged Footpath,2022-11-01,2022-11-01 00:00:00,2022-11-04 00:00:00,2022-12-02 00:00:00,Resolved,31
Mumbai,Bandra East,Sewage Issue,2022-11-02,2022-11-03 00:00:00,2022-11-05 00:00:00,,In Progress,
Mumbai,Borivali,Broken Streetlight,2022-11-02,2022-11-03 00:00:00,2022-11-05 00:00:00,2022-12-01 00:00:00,Resolved,29
Mumbai,Andheri East,Sewage Issue,2022-11-02,2022-11-03 00:00:00,2022-11-04 00:00:00,2022-12-03 00:00:00,Resolved,31
Mumbai,Ghatkopar,Pothole,2022-11-02,2022-11-03 00:00:00,2022-11-04 00:00:00,2022-11-10 00:00:00,Resolved,8
Mumbai,Andheri East,Pothole,2022-11-02,2022-11-04 00:00:00,2022-11-05 00:00:00,2022-11-25 00:00:00,Resolved,23
Mumbai,Bandra West,Damaged Footpath,2022-11-02,,,,Ignored,
Mumbai,Andheri East,Broken Streetlight,2022-11-02,2022-11-04 00:00:00,2022-11-08 00:00:00,2022-12-06 00:00:00,Resolved,34
Mumbai,Bandra East,Damaged Footpath,2022-11-03,2022-11-06 00:00:00,2022-11-10 00:00:00,,In Progress,
Mumbai,Borivali,Broken Streetlight,2022-11-03,,,,Ignored,
Mumbai,Andheri East,Pothole,2022-11-04,2022-11-06 00:00:00,,,Acknowledged,
Mumbai,Kurla,Water Supply Issue,2022-11-04,2022-11-05 00:00:00,,,Acknowledged,
Mumbai,Andheri West,Water Supply Issue,2022-11-04,2022-11-05 00:00:00,,,Acknowledged,
Mumbai,Ghatkopar,Broken Streetlight,2022-11-05,2022-11-07 00:00:00,2022-11-10 00:00:00,2022-11-18 00:00:00,Resolved,13
Mumbai,Dadar,Damaged Footpath,2022-11-05,2022-11-08 00:00:00,2022-11-12 00:00:00,2022-12-04 00:00:00,Resolved,29
Mumbai,Ghatkopar,Sewage Issue,2022-11-05,2022-11-08 00:00:00,2022-11-10 00:00:00,,In Progress,
Mumbai,Andheri East,Pothole,2022-11-06,2022-11-09 00:00:00,2022-11-13 00:00:00,2022-11-18 00:00:00,Resolved,12
Mumbai,Bandra East,Pothole,2022-11-06,2022-11-09 00:00:00,2022-11-11 00:00:00,2022-12-07 00:00:00,Resolved,31
Mumbai,Kurla,Sewage Issue,2022-11-07,2022-11-08 00:00:00,2022-11-11 00:00:00,2022-12-10 00:00:00,Resolved,33
Mumbai,Ghatkopar,Garbage Overflow,2022-11-07,2022-11-10 00:00:00,2022-11-11 00:00:00,2022-12-09 00:00:00,Resolved,32
Mumbai,Kurla,Pothole,2022-11-07,2022-11-10 00:00:00,,,Acknowledged,
Mumbai,Borivali,Broken Streetlight,2022-11-07,2022-11-08 00:00:00,2022-11-10 00:00:00,,In Progress,
Mumbai,Bandra West,Damaged Footpath,2022-11-07,2022-11-07 00:00:00,2022-11-08 00:00:00,,In Progress,
Mumbai,Andheri East,Damaged Footpath,2022-11-07,2022-11-08 00:00:00,2022-11-11 00:00:00,2022-12-01 00:00:00,Resolved,24
Mumbai,Ghatkopar,Sewage Issue,2022-11-08,2022-11-11 00:00:00,2022-11-14 00:00:00,,In Progress,
Mumbai,Dadar,Garbage Overflow,2022-11-08,2022-11-09 00:00:00,2022-11-13 00:00:00,,In Progress,
Mumbai,Bandra West,Water Supply Issue,2022-11-08,2022-11-11 00:00:00,2022-11-16 00:00:00,,In Progress,
Mumbai,Andheri East,Sewage Issue,2022-11-08,2022-11-10 00:00:00,2022-11-13 00:00:00,2022-11-28 00:00:00,Resolved,20
